word;ipa;parameter;description;alternative;comment;translation;glottocode;notes
inodi;;1sg_a;1st (excl) Person Singular;;;;muna1247;
idi;;1sg_a;1st (excl) Person Singular;;;;muna1247;
inodi;;1sg_s;1st (excl) Person Singular;;;;muna1247;
idi;;1sg_s;1st (excl) Person Singular;;;;muna1247;
inodi;;1sg_o;1st (excl) Person Singular;;;;muna1247;
idi;;1sg_o;1st (excl) Person Singular;;;;muna1247;
-ku;;1sg_p;1st (excl) Person Singular;;;;muna1247;
insaidi;;1du_a;1st (excl) Person Dual;;;;muna1247;
insaidi;;1du_s;1st (excl) Person Dual;;;;muna1247;
insaidi;;1du_o;1st (excl) Person Dual;;;;muna1247;
-mani;;1du_p;1st (excl) Person Dual;;;;muna1247;
insaidi;;1pl_a;1st (excl) Person Plural;;;;muna1247;
insaidi;;1pl_s;1st (excl) Person Plural;;;;muna1247;
insaidi;;1pl_o;1st (excl) Person Plural;;;;muna1247;
-mani;;1pl_p;1st (excl) Person Plural;;;;muna1247;
intaidi;;12du_a;1st (incl) Person Dual;;;;muna1247;
intaidi;;12du_s;1st (incl) Person Dual;;;;muna1247;
intaidi;;12du_o;1st (incl) Person Dual;;;;muna1247;
-nto;;12du_p;1st (incl) Person Dual;;;;muna1247;
intaidiimu;;12pl_a;1st (incl) Person Plural;;;;muna1247;
intaidiimu;;12pl_s;1st (incl) Person Plural;;;;muna1247;
intaidiimu;;12pl_o;1st (incl) Person Plural;;;;muna1247;
-ntoomu;;12pl_p;1st (incl) Person Plural;;;;muna1247;
(i)hintu;;2sg_a;2nd Person Singular;;intaidi is the polite form, (i)hintu is the fmailiar form.;;muna1247;
intaidi;;2sg_a;2nd Person Singular;;;;muna1247;
(i)hintu;;2sg_s;2nd Person Singular;;intaidi is the polite form, (i)hintu is the fmailiar form.;;muna1247;
intaidi;;2sg_s;2nd Person Singular;;;;muna1247;
(i)hintu;;2sg_o;2nd Person Singular;;intaidi is the polite form, (i)hintu is the fmailiar form.;;muna1247;
intaidi;;2sg_o;2nd Person Singular;;;;muna1247;
-mu;;2sg_p;2nd Person Singular;;;;muna1247;
(i)hintu-umu;;2du_a;2nd Person Dual;;;;muna1247;
intaidi-imu;;2du_a;2nd Person Dual;;;;muna1247;
(i)hintu-umu;;2du_s;2nd Person Dual;;;;muna1247;
intaidi-imu;;2du_s;2nd Person Dual;;;;muna1247;
